2023-01-24,20:08:48,31.6676906,-104.3889197,7.391259766,2.7,western Texas
2023-01-24,19:57:04,31.67159174,-104.3897618,6.131567383,3.5,"55 km S of Whites City, New Mexico"
2023-01-24,19:25:40,2.999,127.0786,52.052,4.4,"174 km NW of Tobelo, Indonesia"
2023-01-24,19:08:29,-21.6237,-68.4797,121.452,4.5,"102 km NNE of Calama, Chile"
2023-01-24,18:37:00,-26.7346,-63.118,596.117,6.4,"31 km WSW of Campo Gallo, Argentina"
2023-01-24,18:20:03,40.4476667,-124.0195,23.54,2.69,"9km SE of Rio Dell, CA"
2023-01-24,16:56:19,19.17499924,-155.4996643,34.25,2.47,"3 km SW of Pāhala, Hawaii"
2023-01-24,16:10:15,3.5382,128.5469,10,5.2,"208 km NNE of Tobelo, Indonesia"
2023-01-24,15:57:08,50.0876,142.5264,10,4.5,"44 km NNW of Smirnykh, Russia"
2023-01-24,15:30:01,60.2295,-151.613,60.1,2.6,"12 km W of Clam Gulch, Alaska"
2023-01-24,13:55:02,60.815,-151.6609,71.9,2.6,"24 km NW of Nikiski, Alaska"
2023-01-24,13:11:21,3.0692,126.9846,35,4.9,"187 km NW of Tobelo, Indonesia"
2023-01-24,13:07:04,60.9904,-150.9893,11.7,3.3,"11 km SE of Tyonek, Alaska"
2023-01-24,12:27:22,19.2801,-64.39,36,3.82,"113 km NNE of Cruz Bay, U.S. Virgin Islands"
2023-01-24,12:08:10,19.0253334,-155.4049988,32.31000137,2.56,"18 km ESE of Naalehu, Hawaii"
2023-01-24,12:06:34,2.8233,127.0129,35,4.5,"164 km NW of Tobelo, Indonesia"
2023-01-24,11:57:52,52.532,160.2688,35,4.4,"125 km ESE of Petropavlovsk-Kamchatsky, Russia"
2023-01-24,11:23:08,-21.3068,-68.3886,118.147,4.6,"138 km NNE of Calama, Chile"
2023-01-24,11:18:45,18.25716667,-67.40433333,13.4,3.06,Mona Passage
2023-01-24,11:08:10,2.8408,127.2582,35,4.7,"148 km NW of Tobelo, Indonesia"
2023-01-24,9:58:51,19.03483391,-155.414505,35.29000092,3.15,"17 km ESE of Naalehu, Hawaii"
2023-01-24,9:52:54,19.05433273,-155.409668,34.74000168,2.68,"17 km E of Naalehu, Hawaii"
2023-01-24,9:17:32,17.968,-65.35033333,33.79,2.74,"19 km SE of Esperanza, Puerto Rico"
2023-01-24,8:58:32,29.5974,81.6522,25.227,5.6,Nepal
2023-01-24,8:42:03,58.7763,-153.1704,62.9,3.1,"Kodiak Island region, Alaska"
2023-01-24,8:38:00,17.927,-66.856,13.33,2.47,"6 km SSE of Maria Antonia, Puerto Rico"
2023-01-24,7:57:24,19.05266762,-155.4071655,34.72000122,2.63,"18 km E of Naalehu, Hawaii"
2023-01-24,6:30:01,60.8036,-144.8644,38.3,2.9,"56 km ENE of Cordova, Alaska"
2023-01-24,6:15:57,-22.1207,-175.4364,43.479,4.7,"100 km SSW of ‘Ohonua, Tonga"
2023-01-24,5:52:23,37.2088,-97.8154,5,2.6,"3 km ENE of Freeport, Kansas"
2023-01-24,5:35:07,2.8173,126.9755,53.755,4.5,"166 km NW of Tobelo, Indonesia"
2023-01-24,5:25:27,19.04116631,-155.4158325,31.39999962,2.81,"17 km E of Naalehu, Hawaii"
2023-01-24,5:21:03,60.2015,-150.9461,55.6,3,"23 km SE of Kasilof, Alaska"
2023-01-24,5:17:25,19.33099937,-155.5025024,2.839999914,2.56,"14 km N of Pāhala, Hawaii"
2023-01-24,5:14:11,2.657,126.8553,49.8,4.3,"164 km NW of Tobelo, Indonesia"
2023-01-24,5:04:39,2.873,126.9762,48.303,4.5,"170 km NW of Tobelo, Indonesia"
2023-01-24,4:50:38,42.0325,-124.457,-0.43,2.65,"14 km W of Brookings, Oregon"
2023-01-24,4:13:59,2.7674,127.1561,35,4.5,"149 km NW of Tobelo, Indonesia"
2023-01-24,4:05:37,-20.6561,-177.6509,382.398,4.4,"259 km WNW of Haveluloto, Tonga"
2023-01-24,4:02:54,2.8152,127.0691,35,4.9,Molucca Sea
2023-01-24,3:38:37,2.9666,127.1382,35,4.5,"167 km NW of Tobelo, Indonesia"
2023-01-24,2:53:31,2.9174,127.1702,35,4.6,"161 km NW of Tobelo, Indonesia"
2023-01-24,2:30:04,2.949,127.1119,35,5.4,"167 km NW of Tobelo, Indonesia"
2023-01-24,2:25:23,2.8291,126.8647,35,4.7,"176 km NW of Tobelo, Indonesia"
2023-01-24,2:19:41,42.03933333,-124.3936667,6.47,2.65,"9 km W of Brookings, Oregon"
2023-01-24,2:13:14,2.8162,126.9434,35,5.8,"168 km NW of Tobelo, Indonesia"
2023-01-24,2:11:36,45.8392,143.2519,332.997,4.1,"95 km SSE of Korsakov, Russia"
2023-01-24,1:10:21,2.7647,126.9115,19.977,5.1,Molucca Sea
2023-01-24,0:46:24,18.29833333,-65.74066667,127.66,3.36,"5 km SSW of Ramos, Puerto Rico"
2023-01-23,23:16:46,43.3128,-127.2549,10,3,off the coast of Oregon
2023-01-23,22:55:19,-5.4748,104.3869,81.614,4.5,"90 km SW of Kotabumi, Indonesia"
2023-01-23,22:35:21,-30.5569,-71.8736,26.391,3.9,"64 km W of Ovalle, Chile"
2023-01-23,22:34:17,-22.6311,-66.3455,256.607,4.2,"67 km W of Abra Pampa, Argentina"
2023-01-23,22:21:20,-18.3802,-177.8302,567.066,4.4,Fiji region
